"X","Y","dapi","gfp","rfp","gfp_normalized","rfp_normalized","type"
30,68,8206.28571428571,1271.85714285714,7477,0.154985725228048,0.911130840470719,"01"
30,87.5,9857.33333333333,1485.66666666667,10186.3333333333,0.150716894359529,1.03337616664412,"01"
30.3,306,9338.7,2725.5,7774.4,0.291850043367921,0.832492745242914,"11"
30.2,408.1,9259.1,1345.4,4407.3,0.145305699258027,0.475996587141299,"00"
29.2380952380952,643.52380952381,10298.8571428571,1981.61904761905,6754.28571428571,0.192411548206921,0.655828663374577,"01"
29.2,708.327272727273,11873.7272727273,2933.63636363636,5624.90909090909,0.247069542381576,0.473727327713592,"10"
31.2142857142857,27.3571428571429,10308.6071428571,1410.60714285714,9953.64285714286,0.136837801975464,0.965566222400837,"01"
30.6666666666667,357.6,10956.4666666667,2501.93333333333,5893.06666666667,0.228352206003152,0.537861962798226,"11"
31.3974358974359,568.038461538462,11044.9102564103,1485.66666666667,5949.1282051282,0.134511429443658,0.538630741854642,"01"
30.9268292682927,606.634146341463,10713.1707317073,3854.31707317073,5650.24390243902,0.35977370002732,0.52741098260632,"11"
32.2045454545455,108.818181818182,12444.2272727273,1443.5,7395.20454545455,0.115997560022354,0.594267878863146,"01"
32,431.352941176471,12564.5294117647,1279.5,4176.82352941176,0.101834295425498,0.332429762590299,"00"
31.5,436.9,12347.25,1135.65,3791.6,0.0919759460608638,0.307080524003321,"00"
32.7450980392157,333.549019607843,11411.3921568627,3138.78431372549,6896.37254901961,0.275057089492612,0.604341035188434,"11"
31.8048780487805,636.634146341463,12477.0487804878,3166.07317073171,6003.90243902439,0.253751766658391,0.481195717405031,"10"
33.7592592592593,641.148148148148,11176.4814814815,2535.68518518519,5880.18518518519,0.226876874389011,0.526121319569864,"11"
33.8115942028985,230.507246376812,16446.9130434783,1682.82608695652,6207.42028985507,0.102318658979219,0.377421603278709,"00"
29.781954887218,578.496240601504,12036.992481203,2809.14285714286,7502.41353383459,0.233375808909877,0.623279739149989,"11"
34.1851851851852,613.407407407407,11307.1111111111,2843.22222222222,6621.31481481481,0.25145434534806,0.585588551288602,"11"
35.6969696969697,631.030303030303,11978.8787878788,3805.42424242424,5963.43434343434,0.317677831941574,0.497829091439562,"11"
35.8888888888889,80.2222222222222,8940.68888888889,2144.44444444444,4592.2,0.239852260949318,0.513629325107933,"11"
33.5178571428571,96.7321428571429,10577,1480.08928571429,7025.46428571429,0.13993469657883,0.664220883588379,"01"
35.1428571428571,119.265306122449,9446.40816326531,1329.16326530612,8618.89795918367,0.140705678003085,0.912399486685361,"01"
35.6082474226804,259.319587628866,12572.0206185567,4252.83505154639,7619.03092783505,0.338277766206418,0.606030737540242,"11"
35.283950617284,267.074074074074,13055.3950617284,4135.02469135802,7245.6049382716,0.316729189105871,0.554989328474014,"11"
32.6262626262626,345.20202020202,11482.1818181818,3326.08080808081,5854.62626262626,0.289673239872759,0.509887959913296,"11"
33.6307692307692,367.584615384615,11462.4,3606.29230769231,5362.21538461538,0.314619303783877,0.467809131125714,"10"
35.2873563218391,390.862068965517,13057.9540229885,1931.42528735632,5126.64367816092,0.147911784951613,0.392606963474942,"00"
35.8333333333333,43.3,9256.4,1325.66666666667,4675.73333333333,0.143216225170333,0.505135185745358,"01"
36.7247706422018,149.110091743119,11835.5412844037,1288.57798165138,5064.59633027523,0.108873599498943,0.427914212673072,"00"
34.6082474226804,489.536082474227,9723.84536082474,1516.73195876289,11560.7113402062,0.155980674566614,1.18890324878898,"01"
35.6875,551.96875,10965.1875,1290.71875,4017.5625,0.117710595464054,0.366392503548161,"00"
36.4513274336283,587.734513274336,10811.407079646,2342.3982300885,5852.75221238938,0.21665988643591,0.541349721573985,"11"
35.5806451612903,600.258064516129,9220.96774193548,2762,5057.35483870968,0.299534721007521,0.548462480321847,"11"
37.5172413793103,2.67241379310345,10384.775862069,2106.81034482759,5834.13793103448,0.20287489810183,0.561797193172366,"01"
37.0333333333333,38.4,9330.86666666667,1340.66666666667,4847.93333333333,0.143680829933625,0.519558740524281,"01"
37.5,222,13822.3,3385.4,7244.1,0.244923059114619,0.524087886965266,"11"
37.622641509434,224.962264150943,15764.3018867925,2608.15094339623,6667.41509433962,0.165446650421061,0.422943885636044,"00"
38.3225806451613,234.451612903226,14095.2903225806,1773.12903225806,7106.09677419355,0.125795850364112,0.50414688960394,"01"
39.8072289156626,347.277108433735,12969.5662650602,2786.80722891566,6394.93975903615,0.214872816250091,0.493072754195643,"00"
37.4428571428571,532.828571428571,9967.08571428572,1527.8,3873.4,0.153284525065358,0.388619112048801,"00"
37.5641025641026,575.282051282051,10785.4358974359,2281.30769230769,5560.02564102564,0.211517430913483,0.515512371859488,"01"
37.5068493150685,216.630136986301,15074.0821917808,4596.76712328767,6861.1301369863,0.304945074917667,0.455160722204855,"10"
38.7916666666667,334,10278.7083333333,1499.125,5791.125,0.145847605689755,0.563409799383029,"01"
37.6741573033708,440.47191011236,10994.0337078652,1291.98876404494,5077.23595505618,0.117517264215831,0.461817390229021,"00"
36.8064516129032,562.096774193548,11855.8709677419,1439.96774193548,5367.54838709677,0.121456090898208,0.452733367434672,"00"
39.5121951219512,304.292682926829,10917.1219512195,2329.24390243902,6706.85365853659,0.213356955509582,0.61434265262443,"01"
41.3863636363636,366.522727272727,10860.5454545455,2120.84090909091,5656.15909090909,0.195279410041351,0.52079880468083,"01"
39.3214285714286,423.75,9090.57142857143,4724.46428571429,4258.46428571429,0.519710374956784,0.468448470943206,"10"
38.3026315789474,460.421052631579,11355.8289473684,1330.25,6692.36842105263,0.11714248305125,0.589333324063807,"01"
39.2941176470588,606.176470588235,10052.2941176471,5009.29411764706,5168.97058823529,0.498323473131682,0.51420805318072,"11"
40.2941176470588,646.764705882353,9210.79411764706,2683.79411764706,5042.55882352941,0.291374889435988,0.547461897326347,"11"
38.2368421052632,695.947368421053,9888.57894736842,2430.52631578947,4806.65789473684,0.245791263711991,0.486081763650783,"10"
40.3409090909091,60.2727272727273,9355.5,1325.52272727273,10387.8181818182,0.141683793198945,1.1103434537778,"01"
40.3870967741936,102.075268817204,10828.6344086022,1242.0752688172,6355.25806451613,0.114702853744006,0.586893769307382,"01"
39.4166666666667,158.416666666667,10020.8666666667,1245.55,6617.05,0.124295636438631,0.660327117414994,"01"
39.8,179.966666666667,8836.86666666667,1730.1,11139.1666666667,0.195782064532677,1.26053352244008,"01"
39,360.065217391304,12868.1956521739,1862.71739130435,5211.41304347826,0.14475358019519,0.404983976335319,"00"
40.015625,405.0078125,10782.109375,2129.8828125,4736.8828125,0.197538601995493,0.439328024577751,"00"
39.0375,518.3,9741.6375,1278,3842.625,0.131189443253252,0.394453704523495,"00"
40.936170212766,354.893617021277,13088.1914893617,1844.89361702128,6767.53191489362,0.140958635768803,0.517071584748311,"01"
40.6,540.283333333333,9824.55,1301.56666666667,4984.75,0.132481046629786,0.507376928205363,"01"
40.953488372093,656.627906976744,9088.27906976744,2139.04651162791,4688.02325581395,0.235363207402327,0.515831789475839,"11"
41.2368421052632,675.763157894737,8924.26315789474,2129.52631578947,4753.8947368421,0.238622088805799,0.53269324903722,"11"
41.4259259259259,705.222222222222,12774.1296296296,1484.37037037037,4835.42592592593,0.116201292253006,0.378532711513287,"00"
42.0892857142857,19.9285714285714,9230.875,2111.71428571429,4207.92857142857,0.228766426337079,0.455853705247723,"10"
42.9705882352941,452.735294117647,9881.64705882353,1273,9899.58823529412,0.128824677953187,1.00181560587661,"01"
41.2794117647059,567,10924.9264705882,1462.58823529412,5942.39705882353,0.13387625438319,0.543930165097356,"01"
44.9166666666667,162.888888888889,9631.55555555556,1146.08333333333,4911.47222222222,0.118992547644317,0.50993551289742,"01"
43.9375,275.6875,12850.65625,1751.25,6493.09375,0.13627708701647,0.505273320185496,"01"
43,341.695652173913,10112.9565217391,2137.47826086957,5654.5652173913,0.211360372832097,0.559140663290312,"01"
42.375,505.3125,11502.71875,1308.9375,4653.15625,0.113793749847183,0.404526647232855,"00"
42.1714285714286,618.028571428571,10344.6285714286,1640.94285714286,6641.11428571429,0.158627527881965,0.641986731554264,"01"
44.0217391304348,116.891304347826,10119.7608695652,1127.86956521739,5078.67391304348,0.111452195338866,0.501857106951745,"01"
44.5084745762712,335.915254237288,11786.4406779661,2354.3220338983,6623.71186440678,0.199748346275525,0.561977279263733,"01"
44.6388888888889,583.25,9692,2482.44444444444,5077.72222222222,0.256133351676067,0.523908607327922,"11"
44.4666666666667,667.766666666667,9087.33333333333,2506.2,5584.1,0.275790477587851,0.614492700462182,"11"
43.2083333333333,688.875,8488.79166666667,2647.08333333333,4526.95833333333,0.311832759864724,0.533286539603693,"11"
46.5641025641026,241.25641025641,15414.6153846154,3456.46153846154,7124.46153846154,0.224232746145017,0.462188731972653,"10"
45.2285714285714,328.542857142857,10647.5714285714,3696.68571428571,7302.74285714286,0.347185810312211,0.68585995465096,"11"
45,356,11087.2222222222,1745.66666666667,7315.33333333333,0.157448514305757,0.659798566918875,"01"
44.4166666666667,485.25,9895.10416666667,1129.27083333333,6363.5625,0.114124198625162,0.64310212331435,"01"
45.4583333333333,613.104166666667,10546.625,1980.41666666667,5992.20833333333,0.18777729052343,0.568163591038207,"01"
45.6666666666667,140.757575757576,9755.37878787879,1192.27272727273,6537.28787878788,0.122216958787305,0.670121378260633,"01"
45.7313432835821,268.820895522388,12571.6567164179,2551.58208955224,6246.01492537313,0.20296307377054,0.496833079861,"01"
46.2647058823529,496.176470588235,9669.94117647059,1282.33823529412,5779.02941176471,0.132610758627402,0.59762818680082,"01"
45.8214285714286,600.428571428571,9273.89285714286,4399.32142857143,6272.21428571429,0.474376995328668,0.676330251204418,"11"
46.0967741935484,629.451612903226,9290.51612903226,2099.25806451613,5910.38709677419,0.225957098116012,0.636174246369867,"11"
47.2131147540984,3.57377049180328,11495.4590163934,1409,6939.73770491803,0.122570138172878,0.603693832061983,"01"
49.4285714285714,234.079365079365,14382.6507936508,3414.22222222222,7823.28571428571,0.237384768024085,0.543939071213444,"11"
47.1290322580645,290.290322580645,11425.6129032258,6223.25806451613,6614.51612903226,0.544676081469477,0.578920026877926,"11"
47.2083333333333,477.541666666667,8871.625,1271.79166666667,9911.625,0.143354984759463,1.11722767813112,"01"
47.3214285714286,515.892857142857,11640.1785714286,1377.92857142857,4712.82142857143,0.11837692720718,0.404875354759531,"00"
46.4,549.2,8491.6,1635,9088.33333333333,0.192543219181309,1.07027336819131,"01"
49,206.875,12697.9583333333,2226.54166666667,6619.41666666667,0.175346430364461,0.521297715183871,"01"
47.6470588235294,258,12871.1323529412,2186.61764705882,6409.70588235294,0.169885413893608,0.497990829912355,"01"
47.5,587.8125,10841.4375,2324.6875,5429.3125,0.214426131221067,0.500792676247961,"01"
48.188679245283,213.924528301887,15177.2075471698,3489.7358490566,7032.32075471698,0.229932669643656,0.463347472376652,"10"
50.5702479338843,358.330578512397,12713.2727272727,2674.67768595041,6540.73553719008,0.210384669890126,0.514480864015352,"01"
48.5,637.307692307692,10435.5384615385,1458.38461538462,6034.30769230769,0.139751735931949,0.578245934749598,"01"
49.4583333333333,684.375,8743.83333333333,2397.70833333333,5446.75,0.274217067266454,0.622924727903475,"11"
49.6666666666667,226.5,11877.5,1668,7870.5,0.140433592927805,0.66263944432751,"01"
50.1136363636364,423.75,9624.59090909091,2832.86363636364,4915.5,0.294336004836097,0.510723005936498,"11"
50.7222222222222,589.333333333333,10865.9444444444,2434.16666666667,5656.5,0.224017956203633,0.520571408120172,"11"
49.9538461538462,653.323076923077,9477.76923076923,2948.81538461538,4616.38461538462,0.31112968809603,0.487075017652645,"10"
49.4242424242424,697.151515151515,10513.1818181818,2672.78787878788,4798.45454545455,0.254232060760661,0.456422672834969,"10"
51.0625,176.75,8532.625,1901.1875,4229.9375,0.222813905451136,0.495736950821113,"10"
52.3653846153846,218.711538461538,15773.5961538462,4116.90384615385,6856.48076923077,0.260999698863851,0.434680887120273,"10"
50.4736842105263,247.157894736842,13750.7192982456,3118.36842105263,6607.77192982456,0.226778567245605,0.480540092958454,"10"
49.1707317073171,370.365853658537,12980.8536585366,2645.63414634146,6329.0243902439,0.203810490121473,0.487566115197805,"00"
51.4,594.733333333333,9170.73333333333,1479.13333333333,6667,0.161288446580063,0.726986573229331,"01"
51,708.833333333333,10974.0833333333,1915.10416666667,5342.72916666667,0.174511538549157,0.48684969891183,"00"
52.7,272.7,9947.4,1362.7,9059.4,0.136990570400306,0.91073044212558,"01"
51.7166666666667,281.05,12230.6333333333,2545.18333333333,5751.6,0.208099062735917,0.470261828905017,"00"
51.5121951219512,406.934959349593,11945.4471544715,1656.69918699187,5706.76422764228,0.138688754432413,0.477735504903729,"00"
52,452.307692307692,9444.25641025641,1361.53846153846,5069.92307692308,0.14416576619625,0.536826072555291,"01"
51.3333333333333,619.083333333333,9872.05555555556,2750.36111111111,5812.94444444444,0.278600651671103,0.588828173801471,"11"
51.125,672.125,10027,1812.375,5216.1875,0.180749476413683,0.520214171736312,"01"
53.76,23.06,9575.74,1279.1,4782.34,0.133577143907416,0.49942249894003,"01"
53.5625,184.5625,9723.60416666667,6108.29166666667,4897.85416666667,0.628192135546447,0.503707687264453,"11"
53.2222222222222,332.308641975309,13081.1975308642,1792.3950617284,6683.53086419753,0.137020716757725,0.51092653011532,"01"
52.6666666666667,369,13128.4444444444,2993.55555555556,6357.44444444444,0.228020582958123,0.484249636074342,"10"
52.7846153846154,396.630769230769,14456.5076923077,1874.90769230769,6571,0.129692988944026,0.454535780000064,"00"
53.4324324324324,431.945945945946,9464.86486486486,1293.16216216216,4945.83783783784,0.136627641347801,0.522547115933752,"01"
53.1441441441441,606.711711711712,10790,2818.42342342342,5558.68468468468,0.261206990122653,0.515170035651963,"11"
53.5483870967742,624.225806451613,10645.6129032258,2206.45161290323,6021.93548387097,0.207263934257334,0.565672971449696,"01"
53.0357142857143,660.714285714286,9259.10714285714,1790.17857142857,4667.10714285714,0.193342462054734,0.504055852346146,"01"
54.3448275862069,696,9709.06896551724,2591.03448275862,4732.93103448276,0.266867450623839,0.487475271964001,"10"
54.2592592592593,36.1851851851852,10377.1481481481,1435.55555555556,9370.59259259259,0.138338157561308,0.90300268039103,"01"
54.4324324324324,128.459459459459,9963.10810810811,1333.45945945946,5717.62162162162,0.133839705942192,0.573879311514099,"01"
54.5,156.807692307692,8541.03846153846,4301.84615384615,4460.65384615385,0.503667811966659,0.522261299517713,"11"
54.4776119402985,299.164179104478,10400.8059701493,2652.82089552239,5839.71641791045,0.255059165908497,0.561467681896064,"11"
53.9090909090909,310.227272727273,10035.5454545455,1609.5,6216.59090909091,0.160379922276273,0.619457202126985,"01"
53.84375,321.78125,10570.84375,2447.28125,5928.21875,0.231512385186849,0.560808473779588,"11"
53.6666666666667,343.333333333333,11132.0666666667,2714.46666666667,6283.86666666667,0.243842113773423,0.56448338433714,"11"
55.1147540983607,350.16393442623,12691.6721311475,2296.85245901639,6051.90163934426,0.180973195279724,0.476840370347407,"00"
53.7777777777778,391.944444444444,13721.2222222222,2578.72222222222,6113.83333333333,0.187936772720279,0.445574981172717,"00"
54.2978723404255,523.234042553191,9393.04255319149,1286.95744680851,7289.93617021277,0.137011776484632,0.77609955761734,"01"
53.1346153846154,550.75,9128.34615384615,1516.32692307692,7157.63461538462,0.166111899956602,0.7841107791874,"01"
53.75,645.017857142857,10630.8214285714,1985.10714285714,5211.05357142857,0.186731303521096,0.490183529696334,"00"
54.4166666666667,673.166666666667,9678.83333333333,1981.08333333333,5936.5,0.20468203812443,0.6133487162709,"01"
54.5,691.5,8853.5,1541.33333333333,3677.66666666667,0.174093108186969,0.415391276519644,"00"
54.6666666666667,61.3333333333333,8276.41666666667,1534.58333333333,3135.41666666667,0.185416393970821,0.378837459850781,"00"
55,253.545454545455,13002,3038.42424242424,5831.93939393939,0.2336889895727,0.448541716192847,"10"
55.6875,367.78125,13209.9375,3257.9375,6619.1875,0.246627775490989,0.501076367696668,"11"
54.9154929577465,380.140845070423,14847.4084507042,2416.19718309859,6473.25352112676,0.162735280781205,0.435985414061922,"00"
55.7872340425532,388.36170212766,14019.8936170213,2622.48936170213,6009.57446808511,0.187054868841388,0.428646224589679,"00"
55.1558441558442,464.220779220779,9725.45454545455,1038.93506493506,3111.53246753247,0.106826376091659,0.319936970862377,"00"
56.0824742268041,6.39175257731959,11742.381443299,2360.40206185567,8039.88659793814,0.201015617935209,0.684689612304008,"01"
56,503.442307692308,8756.69230769231,2006.51923076923,7353.03846153846,0.229141228247406,0.839705016822298,"11"
56.5714285714286,616.178571428571,11286.2142857143,2224.75,5774.03571428571,0.197121013625979,0.511600751865424,"01"
56.8648648648649,114.756756756757,9891.51351351351,1262.72972972973,5144.89189189189,0.127657888553114,0.520131917614335,"01"
55.75,418.65625,10332.1875,3907.28125,4100.375,0.378165925657079,0.396854489913196,"10"
57.5882352941176,261.588235294118,11958.4705882353,1573.29411764706,6071.52941176471,0.131563154839789,0.507717886410814,"01"
59.3103448275862,405.931034482759,12127.3448275862,2768.03448275862,6267.62068965517,0.22824736346757,0.516817224113076,"11"
58.025641025641,211.641025641026,14138.3333333333,3434.29487179487,7085.55128205128,0.242906627735108,0.50115887884366,"11"
60.195652173913,221.804347826087,12698.1304347826,3302.23913043478,6891.84782608696,0.260057112139069,0.542745080583585,"11"
59.4895833333333,237.166666666667,13874.6145833333,2153.35416666667,5924.80208333333,0.155201007835803,0.427024624557889,"00"
59.5,457,9939.2619047619,1243.30952380952,7389.7380952381,0.125090729646017,0.743489623882199,"01"
59.4814814814815,583,10422.3333333333,4490.03703703704,5314.7037037037,0.430809195353283,0.509934151377206,"11"
58.5322580645161,638.032258064516,11055.3709677419,3545.08064516129,6165.46774193548,0.320665914830479,0.55768981067442,"11"
59.9090909090909,167.484848484848,9180.48484848485,1128.33333333333,8425.15151515152,0.12290563646206,0.917724025931158,"01"
60.0689655172414,194.034482758621,11648.1379310345,3740.62068965517,5641.1724137931,0.321134649314971,0.484298215491006,"10"
60,227,12598.5555555556,2865.33333333333,7301.66666666667,0.227433480028575,0.57956379479129,"11"
60.2962962962963,665.907407407407,10318.2592592593,1539.85185185185,5248.2962962963,0.14923562329276,0.508641638519274,"01"
60.9411764705882,0.823529411764706,10257.1764705882,1461.88235294118,5550.29411764706,0.142522882114101,0.541113252127635,"01"
60.6206896551724,39,9446.51724137931,1319.1724137931,4886.62068965517,0.139646430539991,0.51729336482338,"01"
61.2857142857143,229,12479.5714285714,2005.71428571429,6952.42857142857,0.160719804938356,0.557104754055199,"01"
60.6086956521739,318.536231884058,11351.9710144928,2618.57971014493,5635.71014492754,0.230671810807291,0.496452126043361,"11"
61.0675675675676,373.405405405405,14186.7837837838,2375.54054054054,6337.36486486487,0.167447433945945,0.446709061155129,"00"
61.1333333333333,408.933333333333,11663.2,3552.26666666667,5988.66666666667,0.304570500948853,0.513466858723735,"11"
61.2777777777778,559.277777777778,8914.94444444445,2599.77777777778,9023.55555555556,0.291620188322978,1.01218303846849,"11"
60.6666666666667,568.2,8829.7,1404.03333333333,10344.6,0.159012574983673,1.17156868296771,"01"
60.56,705.44,9853.72,2945.52,4601.56,0.29892467007384,0.466987087110249,"10"
62.25,411,11952.5,2662.6875,7324.0625,0.222772432545493,0.612764066094959,"11"
61.2058823529412,417.088235294118,10849.3529411765,2470.91176470588,6904.85294117647,0.227747385314386,0.636429930763016,"11"
61.8852459016393,676.803278688525,9283.45901639344,1504.49180327869,4897.72131147541,0.162061554924941,0.52757504533888,"01"
63.4705882352941,5.35294117647059,8673.29411764706,1407.05882352941,5448.23529411765,0.162228883794745,0.628162174626643,"01"
63.9473684210526,41.3157894736842,9322,1261.57894736842,4268.84210526316,0.135333506475909,0.457932000135503,"00"
62.54,122.52,9662.08,1334.48,6800.56,0.138115188448036,0.70384016692058,"01"
63.2285714285714,202.142857142857,12223.4285714286,3244.14285714286,5909.42857142857,0.265403674442523,0.483450984058716,"10"
63.7037037037037,209.777777777778,13626.0740740741,4424.18518518519,6229.66666666667,0.32468524397669,0.457187201008959,"10"
62.7037037037037,296.888888888889,10749.1481481481,4057.18518518519,5969.25925925926,0.377442484675788,0.555323936091404,"11"
63.3815789473684,339.144736842105,12869.4210526316,3403.38157894737,6406.43421052632,0.264454909434441,0.497802829227995,"11"
63.4285714285714,413.571428571429,12322.1428571429,1787.7619047619,8908.61904761905,0.145085309064209,0.722976445809905,"01"
63.2330097087379,438.359223300971,12261.5339805825,1589.79611650485,5985.49514563107,0.129657196156898,0.488152229167228,"00"
63.5,451.266666666667,9474.1,1470.86666666667,12613.3666666667,0.155251334339585,1.33135249434423,"01"
61.5365853658537,593.040650406504,11653.1869918699,3846.51219512195,5870.70731707317,0.330082422757444,0.503785558505925,"11"
62.7333333333333,656.2,8859,2046.3,4736.43333333333,0.230985438537081,0.534646498852391,"11"
62.9324324324324,695.581081081081,9362.22972972973,1901.12162162162,4697.2972972973,0.2030629109201,0.501728480596993,"01"
64.8333333333333,325.25,10897.1388888889,2355.97222222222,6204.5,0.216200990576018,0.569369635760661,"11"
63.7450980392157,574.509803921569,12175.2745098039,1501.78431372549,7759.19607843137,0.123347059856121,0.637291263715115,"01"
64.05,620.22,10210.39,3077.4,5977.59,0.301398869191089,0.585441888115929,"11"
64.9787234042553,174.893617021277,9282.65957446808,1233.40425531915,7419.48936170213,0.132871861283335,0.799284871127818,"01"
64.975,184.4,10143.875,4922.1,5086.7,0.485228771056426,0.501455311702875,"11"
63.7407407407407,309.796296296296,11002.5925925926,2300.46296296296,6258.72222222222,0.209083717642307,0.568840677281449,"01"
64,99.62,9552.42,1266.64,8186.36,0.132598859765379,0.856993306408219,"01"
65.6857142857143,142.057142857143,9046.91428571428,1663.28571428571,5870.34285714286,0.183851163143234,0.648877912595297,"01"
66.5,208.5,12737.4285714286,2273.85714285714,6007.21428571429,0.17851775420022,0.471619075390862,"00"
66.15625,351.53125,11508.8125,2787.78125,5503.0625,0.242230138860982,0.478160757245806,"10"
65.9368421052632,397.526315789474,13045.4315789474,2399.76842105263,6412.21052631579,0.183954697591252,0.491529198364259,"00"
64.7058823529412,483.058823529412,10110.1176470588,1266.11764705882,7422.41176470588,0.125232731334947,0.734156814373487,"01"
66.3870967741936,650.354838709677,9308.8064516129,1806.67741935484,5205.61290322581,0.194082606480856,0.559213786459579,"01"
68.6285714285714,123.742857142857,9089.82857142857,2159.14285714286,5810.25714285714,0.237533946891973,0.639204259706296,"11"
67.2,136.38,9924.68,1398.5,5478.5,0.140911344244852,0.552007722163334,"01"
68.08,200.56,12300.36,1969.68,6337.2,0.160131898578578,0.515204433040984,"01"
66.75,235.15,13083.3,2956.6,5848.65,0.225982741357303,0.447031712182706,"10"
67.2727272727273,310.909090909091,11284.6363636364,2321.72727272727,5230.81818181818,0.205742320612901,0.463534491786903,"00"
67.7777777777778,579.981481481482,12108.2407407407,1480.35185185185,5721.01851851852,0.122259862811523,0.472489657334689,"00"
67.452380952381,630.928571428571,11009.8214285714,2148.19047619048,7098.16666666667,0.19511583272511,0.644712242856757,"01"
67.8548387096774,640.41935483871,9633.22580645161,1832.46774193548,5580.67741935484,0.190223688176004,0.579315540970432,"01"
68.1363636363636,239.545454545455,12876.9545454545,4574.31818181818,6704.04545454545,0.355232921392339,0.520623524054601,"11"
70.6122448979592,481.387755102041,10432.1020408163,1369.75510204082,7344.0612244898,0.131301927136214,0.703986712913241,"01"
68.3770491803279,26.1147540983607,10287.1803278689,1648.5737704918,4061.95081967213,0.160255163995296,0.394855605735612,"00"
69.551724137931,159.586206896552,9061.55172413793,1316.10344827586,4190.20689655172,0.145240405654813,0.462416043533687,"00"
70.0833333333333,209.416666666667,12954.7222222222,1633.19444444444,5659.63888888889,0.126069429851834,0.436878444153783,"00"
69.2857142857143,231.642857142857,13827.7857142857,3331.85714285714,5789.14285714286,0.240953773199924,0.418660151144951,"10"
66.5774647887324,248.549295774648,13888.3661971831,3635.61971830986,6119.28169014085,0.261774471287145,0.440604863326687,"10"
69.8333333333333,300.25,11283.4444444444,2127.77777777778,5690.33333333333,0.188575198668649,0.504308180126242,"01"
68.6666666666667,411.533333333333,10280.6666666667,2150.26666666667,6029.93333333333,0.209156345243499,0.586531353349329,"01"
68.52,706.88,9369.84,2442.56,4674.44,0.260683213373974,0.498881517720687,"11"
70.5,98.7272727272727,9220.72727272727,1427.09090909091,9890.18181818182,0.154769886027527,1.07260322593367,"01"
70.8297872340426,309,11880.7659574468,1814.95744680851,5738.97872340426,0.152764346449473,0.483047872835765,"00"
70.4333333333333,337.766666666667,11531.9,2795.86666666667,6038.96666666667,0.242446315582572,0.523674907575219,"11"
70.4285714285714,520.285714285714,8107.28571428571,1174.42857142857,3924.28571428571,0.144860883508661,0.484044334020546,"00"
70.82,592.34,13212.4,1839.06,5784.26,0.13919197117859,0.437790257636765,"00"
71.275,65.275,8780.5,1101.6,3586.65,0.125459825750242,0.408479016001367,"00"
70.377358490566,225.377358490566,15894.6603773585,2503.50943396226,6588.43396226415,0.157506318129857,0.414506117516622,"00"
71.6296296296296,329.722222222222,10752.3703703704,2933.01851851852,6015.07407407407,0.272778784350737,0.559418422811163,"11"
71.5652173913043,560.130434782609,8745.39130434783,1421.69565217391,11787.2608695652,0.162565127470867,1.34782543849183,"01"
70.8958333333333,678.270833333333,10290.9791666667,2709.79166666667,4478.14583333333,0.263317185156093,0.435152550676462,"10"
72.4,40.1857142857143,10361.3285714286,1178.61428571429,5094.24285714286,0.113751270176329,0.491659232889329,"00"
72.0526315789474,259.842105263158,13741.3157894737,3812.52631578947,6035.3947368421,0.277449872646839,0.439215198115556,"10"
71.5689655172414,364.51724137931,13215.4827586207,2310.1724137931,7071.15517241379,0.174808022982447,0.53506597538415,"01"
