"X","Y","area","perimeter","eccentricity","dapi","NANOG","GATA6","gfp_normalized","rfp_normalized"
7.57396449704142,2562.16568047337,169,54.8700576850888,0.865849978631866,9612.4201183432,845.514792899408,3501.70414201183,0.087960657408838,0.364289544037885
14.0222222222222,2691.25555555556,450,105.675144212722,0.785182097156097,11286.8,846.271111111111,3999.57555555556,0.0749788346662572,0.35435868054325
6,2786.7595505618,445,112.568542494924,0.903815814774246,11745.0157303371,887.229213483146,3947.22921348315,0.0755409131714873,0.336076962697253
6.39501779359431,2578.22775800712,281,79.1126983722081,0.918159578883609,10201.4199288256,1016.66548042705,3830.14234875445,0.0996592128860716,0.375451885666603
8.5873544093178,2604.36772046589,601,129.811183182043,0.931727885704345,11400.0166389351,1353.25124792013,4187.23294509151,0.118706076559424,0.367300599438656
15.5,1564,16,13.3137084989848,0.874965391929668,10872.125,961,6724.25,0.0883911838761972,0.618485346700852
14.6218905472637,1596.50124378109,804,421.255880016466,0.997197824345437,11190.2325870647,1064.19651741294,4555.41666666667,0.0951004824192029,0.407088649071735
14.2857142857143,1627.28571428571,7,7.4142135623731,0.96890428330361,13837.5714285714,1962.42857142857,3727.85714285714,0.141818857561711,0.269401112912051
15.6190476190476,1718.85714285714,21,15.7279220613579,0.623461552799819,7858.09523809524,539.285714285714,2775.71428571429,0.0686280450854442,0.353229911525876
13.9254658385093,2520.67080745342,161,50.0416305603426,0.74010380712489,9092.47204968944,757.267080745342,3024.42236024845,0.0832850600592395,0.332629272184757
10.9493670886076,2625.10126582278,79,32.3847763108502,0.719863528662888,9175.59493670886,897.544303797468,3852.53164556962,0.0978186493615425,0.419867231731947
13.0079365079365,2733.42857142857,126,42.698484809835,0.732720092710125,11898.2063492063,829.365079365079,4828.36507936508,0.0697050509147037,0.405806130575904
6.78787878787879,2751.15151515152,429,99.5330085889911,0.913242379346156,13793.6503496504,963.477855477855,5656.14918414918,0.0698493749700041,0.410054557044253
21.208,1406.04,125,41.4558441227157,0.564571446983443,9793.08,698.608,3094.384,0.0713369032010358,0.315976587549576
24.5945945945946,1442.54391891892,296,76.0121933088197,0.622342329969148,7376.76351351351,582.577702702703,2093.47297297297,0.0789747023386987,0.283792881409026
18.1890756302521,1508.34453781513,238,64.0771644662753,0.499700697915789,9627.92857142857,825.100840336134,3320.74789915966,0.0856986873359934,0.344907824619116
15.9615384615385,1756.73076923077,26,18.7279220613579,0.860254585986975,8511.80769230769,624.5,2542.57692307692,0.0733686688627111,0.298711744318978
16.9230769230769,1779.46153846154,117,45.0060966544099,0.654146141821328,7246.96581196581,561.91452991453,2507.44444444444,0.0775379026884225,0.345999209807818
7.69178082191781,2712.48401826484,438,102.911688245431,0.864745898135578,12021.2579908676,1171.50228310502,4112.2100456621,0.097452553135038,0.342078179237656
15.3481781376518,2776.57085020243,247,65.6335136523794,0.700866188068082,11779.1740890688,1187.27530364372,3767.1012145749,0.100794444047272,0.319810301307186
18.2604166666667,1420.27083333333,96,38.0416305603426,0.789122327116109,9120.125,650.40625,3211.4375,0.0713154973204863,0.352126478529625
14.1490384615385,1440.69711538462,416,175.982756057297,0.991281570891957,9683.07211538462,713.884615384615,3077.47836538462,0.0737250127725874,0.317820452921658
23.9831081081081,1521.01013513514,296,80.3259018078045,0.936032921970433,11733.0472972973,986.344594594595,4001.8277027027,0.0840655091215561,0.341073175731979
17.15625,1587.234375,128,47.4913780286484,0.880936874418525,12363.4296875,998.8046875,4756.0859375,0.0807870237260974,0.384689852064967
19.0596026490066,1636.96688741722,151,51.3553390593274,0.865437741719251,10251.9602649007,1460.94701986755,3691.05960264901,0.142504163312976,0.360034520938008
17.3728813559322,1678.49152542373,59,27.6923881554251,0.527494830141903,12471.0508474576,1662.71186440678,4219.76271186441,0.13332572248679,0.338364646530541
17.3363636363636,1698.3,110,40.6274169979695,0.768227229107402,10397.2818181818,895.318181818182,2803.19090909091,0.0861107929432605,0.269608053153753
18.7978142076503,1793.91256830601,183,51.1126983722081,0.627545727775553,7781.55737704918,456.612021857923,2360.43169398907,0.0586787451063008,0.30333666894893
20.4463519313305,2109.33905579399,233,70.840620433566,0.87264726742175,9763.60515021459,741.167381974249,4067.27467811159,0.0759112408348425,0.416575088354755
18.1906779661017,2303.98728813559,236,69.0121933088197,0.911862263744384,12994.843220339,1228.99576271186,5699.98305084746,0.094575651423658,0.438634230071055
9.00931098696462,2470.99813780261,537,124.911688245431,0.6488374623422,9998.4208566108,545.75791433892,3687.2625698324,0.0545844110950854,0.36878449334271
15.7079646017699,2500.00884955752,113,39.2132034355964,0.80281612519807,9159.74336283186,830.061946902655,3015.76991150442,0.0906206554073181,0.329241747508094
6.71937321937322,2528.88746438746,702,184.568542494924,0.959886673657025,9992.8660968661,623.428774928775,3806.31054131054,0.0623873840483353,0.380902786489279
14.2809917355372,2637.09917355372,121,47.698484809835,0.84974483767476,10043.958677686,1045.31404958678,3777.90082644628,0.104073909812979,0.37613663573103
13,2805.30660377358,212,62.0416305603426,0.835440429466505,11741.3018867925,707.339622641509,3552.33490566038,0.060243713130073,0.302550342365043
20.6822742474916,1657.13712374582,299,78.4264068711929,0.738731476422107,11608.6989966555,1481.86622073579,4223.40802675585,0.12765136051531,0.363814069774108
22.1374570446735,1865.06529209622,291,73.254833995939,0.888679085553349,9200.80412371134,821.109965635739,2930.82130584192,0.0892432829343319,0.318539691361206
9.272030651341,2340.32183908046,261,65.0416305603426,0.754819286682571,14772.6475095785,1032.79310344828,6636.77011494253,0.0699125260234237,0.44926071042034
16.6034482758621,2402.88793103448,116,41.2132034355964,0.769286795716821,9035.45689655172,483.784482758621,4087.87068965517,0.0535428908905815,0.452425454125653
17.0344827586207,2649.10344827586,87,34.3847763108502,0.5643978696274,10598.7011494253,1694.4367816092,3463.75862068966,0.159872116188603,0.326809726197203
19.6482300884956,1884.65707964602,452,89.5330085889911,0.692666444512467,9808.45132743363,1197.45796460177,3018.81415929204,0.122084305118847,0.307776840452743
16.4591836734694,2368.45918367347,98,40.3847763108502,0.827752387290442,12213.612244898,678.132653061224,5158.9693877551,0.0555226938160333,0.422395052692964
17.8240740740741,2613.5462962963,108,45.1126983722081,0.822563215632224,9940.88888888889,1742.92592592593,3927.16666666667,0.175328981684327,0.395051862118299
20.152380952381,1687.73333333333,105,40.2842712474619,0.775710852102928,10992.1142857143,847.952380952381,4119.14285714286,0.0771418817992466,0.37473617450432
18.2296296296296,2095.87407407407,135,43.4558441227157,0.711545830792763,9898.51111111111,646.511111111111,3491.77777777778,0.0653139753902382,0.352757878289215
16.796178343949,2160.84076433121,157,54.2842712474619,0.82018538674156,9586.73885350318,1040.87261146497,3395.24840764331,0.108574211457175,0.354160936218954
21.5714285714286,1007,21,15.3137084989848,0.676123403782813,11288.380952381,1143.28571428571,4474.66666666667,0.101279866360691,0.396395788336933
20.2857142857143,1198.42857142857,7,7.65685424949238,0.832993127835043,7048.42857142857,648,1774.57142857143,0.0919353858002797,0.251768377956586
22.1724137931034,1254.75862068966,29,20.142135623731,0.825682348622599,7951.10344827586,745.206896551724,4329.31034482759,0.0937237078349568,0.544491764318117
19.6470588235294,1124.56224350205,1462,852.133080376491,0.999629076319907,9107.82968536252,847.963748290014,3417.42134062928,0.0931027234350685,0.375217967253112
19.1720116618076,1364.32944606414,343,126.083261120685,0.976962456362015,8032.36734693878,658.705539358601,2201.43440233236,0.0820064012149097,0.274070433689932
19.4727272727273,1902.65454545455,110,38.2842712474619,0.589746528118237,9964.55454545455,1181.89090909091,3138.73636363636,0.118609507700477,0.314990133208527
24.7586206896552,1927.82131661442,319,77.9827560572969,0.83317585868362,9074.74294670846,717.915360501567,3139.43573667712,0.0791113714975216,0.345953131136991
17.3522727272727,2578.67045454545,88,34.6274169979695,0.743171460340189,9382.86363636364,1414.31818181818,3987.27272727273,0.15073417206416,0.424952645780751
23.972972972973,928.081081081081,74,34.2132034355964,0.571345974287871,8812.41891891892,817.77027027027,2304.67567567568,0.0927974802145007,0.261525887146364
23.6436781609195,1031.42528735632,87,33.7989898732233,0.549654143943959,10820.1609195402,1479.73563218391,3792.58620689655,0.136757266660576,0.350511072348978
24.5282051282051,1059.38974358974,195,57.1126983722081,0.857830804899963,11538.5128205128,861.410256410256,4167.90769230769,0.0746552237545611,0.361217061257506
28.5407407407407,1080.25555555556,270,65.840620433566,0.63762767213197,11011.662962963,1116.74814814815,4481.33703703704,0.101415031671807,0.406962785921594
27.4090909090909,1121.53977272727,176,64.840620433566,0.850437083641947,6435.46022727273,522.710227272727,2334.09659090909,0.0812234414964671,0.362693033361851
23.7064220183486,1132.63302752294,109,39.4558441227157,0.658674647327031,7732.80733944954,643.238532110092,2898.81651376147,0.0831830542096346,0.374872460480545
24.1739130434783,1179.33695652174,92,36.3847763108502,0.64719861687707,7736.23913043478,594.815217391304,2730.97826086957,0.0768868706567341,0.35301109684236
24.3673469387755,1375.30612244898,49,25.2132034355964,0.702647763998254,7533.16326530612,624.285714285714,1982.69387755102,0.0828716559431087,0.263195394514053
22.3211678832117,1392.46350364963,274,64.5269119345812,0.644217066402733,8315.1496350365,629.375912408759,3480.82481751825,0.0756902689708478,0.418612408711388
19.1036585365854,2041.74390243902,164,52.6274169979695,0.585036024319489,10238.756097561,915.182926829268,3997.48170731707,0.0893841906291018,0.390426499979752
19.5822368421053,2383.16776315789,304,73.0121933088198,0.859135835748573,12144.1513157895,691.845394736842,4746.77302631579,0.0569694313539494,0.390869061401118
22.4571428571429,2602.21904761905,105,41.0060966544099,0.772503746410927,10497.4571428571,1347.84761904762,3889.64761904762,0.128397534822492,0.370532364754095
22.962962962963,977.814814814815,81,31.9705627484771,0.389211859542529,11804.7654320988,1527.87654320988,4211.13580246914,0.129428793142757,0.356731849242721
23.3076923076923,1016.35897435897,78,31.6274169979695,0.466622112123604,10301.2692307692,968.807692307692,3486.4358974359,0.0940474101399006,0.33844721648689
25.4829931972789,1189.32653061224,147,50.2842712474619,0.761712416396439,7359.62585034014,578.857142857143,3547.86394557823,0.0786530666950128,0.482071238093478
29.3804780876494,1224.49402390438,502,100.325901807805,0.879491137417205,8091.56374501992,656.424302788845,3109.25099601594,0.0811245296303636,0.384258357716032
27.5414847161572,1308.4192139738,229,60.1837661840736,0.766448849160964,11534.6812227074,797.956331877729,3711.14847161572,0.069178880323702,0.32173827780432
23.522633744856,2484.65432098765,243,61.5979797464467,0.221680931130611,10655.6748971193,524.588477366255,3514.15637860082,0.0492309011330735,0.329792004028843
23.3670411985019,2750.80149812734,267,75.3259018078045,0.734429919827888,11008.5056179775,915.048689138577,4621.10112359551,0.0831219714003915,0.419775515765644
20.3030303030303,936.939393939394,33,21.6568542494924,0.90523616608978,8520.90909090909,749.969696969697,2663.27272727273,0.0880152210249298,0.312557345567054
25.8496240601504,954.413533834586,133,44.0416305603426,0.640650441055365,9113.8947368421,1267.92481203008,2960.93233082707,0.139119975448543,0.324881120127245
24.5126050420168,989.504201680672,119,39.4558441227157,0.744166734391485,11907.7226890756,1321.73949579832,4286.99159663866,0.110998511664275,0.360017755584082
21.3377777777778,1473.77333333333,225,61.2487373415292,0.487298758762117,9054.25333333333,614.586666666667,2689.64444444444,0.0678782273966269,0.297058669050322
22.1214953271028,1724.8691588785,107,41.2132034355964,0.732152470269266,7963.46728971963,996.672897196262,2355.33644859813,0.125155646521322,0.295767705561965
20.3051948051948,2172.64935064935,154,51.9411254969543,0.491563138233773,9534.09090909091,1081.95454545455,3667.38311688312,0.113482717520858,0.384659969351269
14.0752688172043,2353.7123655914,372,86.6690475583121,0.781339167325784,13739.1989247312,934.559139784946,6534.73924731183,0.0680213704528797,0.475627384326534
17.2645914396887,2440.58754863813,257,79.840620433566,0.813416053611781,9573.03112840467,536.603112840467,3043.48638132296,0.0560536266562721,0.317922958830925
21.6806722689076,2671.44537815126,119,50.3553390593274,0.922192295472589,10148.781512605,1074.94957983193,3824.75630252101,0.105919077920519,0.376868523356283
22.48,2791.24,75,33.2132034355964,0.720500096200656,8806.48,735.4,3916.78666666667,0.083506690527884,0.444761887458629
27.2019867549669,1099.23178807947,302,75.9411254969543,0.757664371917629,9272.29470198676,718.841059602649,4311.5,0.0775256916120908,0.464987377836059
23.6028368794326,1282.58865248227,141,45.8700576850888,0.741957096742672,10382.5815602837,892.730496453901,6845.2695035461,0.0859834802424136,0.659303224713514
20.958904109589,1999.10273972603,146,48.7695526217005,0.817898590620708,9365.74657534247,955.691780821918,3779.7397260274,0.102041174521848,0.403570574499469
27.9770114942529,2076.35344827586,348,89.0538238691624,0.916527538053646,9205.92816091954,957.01724137931,3367.98850574713,0.103956627148361,0.365849966116911
21.4009661835749,2728.19082125604,414,98.4680374315355,0.880666396604837,10973.8647342995,884.183574879227,4275.39855072464,0.0805717581077571,0.389598254966785
25.5079365079365,2768.13227513228,189,60.5269119345812,0.858047634823386,11547.4021164021,808.57671957672,4229.57671957672,0.0700223921732321,0.366279503990682
24.0978260869565,1485.39130434783,92,39.2132034355964,0.879795064377329,9262.86956521739,497.358695652174,1920.51086956522,0.0536938032162068,0.20733433155281
23.171511627907,1493.50290697674,344,92.7045814642449,0.822018650677425,8698.75290697674,688.796511627907,2778.59593023256,0.0791833632928537,0.31942463016785
26.5977653631285,1910.67039106145,179,54.5269119345812,0.785111696073401,9350.93854748603,911.178770949721,2959.62569832402,0.0974424937478268,0.316505737182896
21.8409893992933,2560.6890459364,283,74.0832611206852,0.814423081216669,9497.33215547703,692.197879858657,3483.16607773852,0.0728834022572826,0.366752054231335
22.9423076923077,2624.92948717949,156,46.5269119345812,0.551106705378083,10138.6538461538,1574.89102564103,3764.44871794872,0.155335318626986,0.371296700239626
25.7771084337349,486,166,88.0771644662753,0.98435846927933,7810.37951807229,443.957831325301,2333.84337349398,0.0568420305694538,0.298813056150951
25.4017094017094,650.581196581197,117,53.5208152801713,0.96435144747686,8120.54700854701,601.786324786325,3128.68376068376,0.0741066241169388,0.38527992725007
27.8057742782152,769.821522309711,381,139.361435713737,0.939126886014136,14126.4409448819,1183.18897637795,4768.27559055118,0.0837570468736239,0.337542598957224
27.5161290322581,880.435483870968,62,28.7279220613579,0.818006118657611,11549.8870967742,1252.96774193548,3288.14516129032,0.108483116019847,0.284690675652464
27.1875,902.6875,16,12.4852813742386,0.768261223924916,8759.125,611.875,2080.3125,0.069855721890029,0.237502319010175
22.7578947368421,1537.86315789474,190,54.7695526217005,0.773577880463452,11613.1,933.873684210526,5267.91052631579,0.0804155379881794,0.453617942350948
25.9087136929461,1573.92116182573,241,64.4264068711929,0.664012135696859,11695.7136929461,1072.49377593361,5545.00829875519,0.0916997289853679,0.474106022456715
24.2222222222222,1668.26984126984,126,46.5269119345812,0.81776964053681,11755.0793650794,1853.0873015873,4143.76984126984,0.157641411345315,0.352508878296447
24.280701754386,1712.22222222222,171,55.5979797464467,0.75508111538728,8638.04093567251,768.216374269006,3466.12280701754,0.0889340974406017,0.401262604892679
26.2086956521739,1805.88695652174,230,58.3553390593274,0.544721988291307,6528.16086956522,437.104347826087,2166.32608695652,0.0669567366000278,0.331843245018072
24.8653846153846,2054.23076923077,156,50.5269119345812,0.648219738730006,10131.6474358974,753.538461538462,3659.96794871795,0.0743747220090387,0.361241147787113
26.0063694267516,2198.07006369427,157,51.6274169979695,0.804987804555482,10282.9044585987,1419.28662420382,4048.30573248408,0.138023904619379,0.393692827623116
25.7821782178218,2239.48514851485,101,40.3847763108502,0.661501588921979,10991.2277227723,1345.24752475248,3822.92079207921,0.122392835330426,0.347815629746134
26.8652173913043,2286.13913043478,230,67.5624458405139,0.798381053197568,11183.3173913043,1349.95652173913,4351.73043478261,0.12071163452705,0.389126972124239
26.3045977011494,2316.86206896552,174,50.9411254969543,0.562584889288616,16238.2931034483,989.793103448276,7114.40804597701,0.0609542577623561,0.438125362108794
24.7511737089202,2416.5117370892,213,56.8700576850888,0.813601771228767,11755.7981220657,689.089201877934,4920.99530516432,0.0586169645584938,0.418601549130686
23.9649122807018,2456.91228070175,171,53.1126983722081,0.847473051595482,10383.7426900585,561.163742690058,2876.28070175439,0.0540425316227571,0.276998456877035
25.7014925373134,2522.98507462687,67,30.8994949366117,0.580911638844763,8794.76119402985,805.089552238806,2903.26865671642,0.0915419457648634,0.330113415550981
24.8373983739837,2639.82113821138,123,41.7989898732233,0.739903643075356,9481.32520325203,769.731707317073,3612.91869918699,0.0811839791185583,0.381056299803722
25.8425196850394,2709.73228346457,127,47.7695526217005,0.663779008827861,9269.03937007874,789.448818897638,4107.66929133858,0.085170510921126,0.443160194636619
27.5882352941176,482.56862745098,51,25.556349186104,0.629909569446898,9489.03921568627,1080.43137254902,2712.07843137255,0.113860987186455,0.285811700186593
28.4945652173913,529.932065217391,368,101.669047558312,0.922129474774544,11254.0570652174,1318.92391304348,3290.53260869565,0.117195417208239,0.292386344731236
27.7586206896552,550.586206896552,116,40.1421356237309,0.445045155797497,8274.75862068966,953.086206896552,2389.38793103448,0.115179940658754,0.288756209161221
26.8733153638814,600.188679245283,371,139.704581464245,0.972589583608032,10996.2803234501,795.568733153639,4249.67924528302,0.072348895240243,0.386465160970875
27.6505016722408,692.680602006689,598,176.610173055266,0.979781578156236,10367.1655518395,910.678929765886,5372.11036789298,0.0878426147641004,0.518185066210291
26.35,748.4,20,15.6568542494924,0.80085125421597,13461.65,881.5,4971.95,0.0654823145751078,0.369341796882254
24.7183908045977,870.764367816092,348,199.124891681028,0.998063535792896,11405.6293103448,1356.90229885057,3599.05172413793,0.118967771258345,0.315550473034716
25.7035928143713,1596.16766467066,334,85.3259018078045,0.813539031817793,10745.1077844311,948.413173652695,4866.7994011976,0.0882646496135548,0.45293165027616
25.2387543252595,1947.75778546713,289,71.840620433566,0.820785737242669,9327.6678200692,1110.59861591695,3255.61937716263,0.119064983588654,0.349028228702346
26.225,2257.375,240,63.5979797464467,0.833646954818306,11234.675,1381.29166666667,4295.1875,0.122948965294204,0.382315242764032
25.6993865030675,2335.17791411043,163,57.7340187157677,0.686877281390448,13316.3496932515,804.754601226994,5546.46012269939,0.0604335737469276,0.416515054835953
26.3186813186813,2399.13186813187,91,35.3847763108502,0.730566774710734,12333.1428571429,649.989010989011,3413.75824175824,0.0527026256419761,0.276795483624933
30.0546875,2534.8671875,256,65.0121933088198,0.719313211836757,9157.93359375,682.91796875,3512.0859375,0.0745711859295496,0.383502009656074
31.3919308357349,572.276657060519,347,85.5979797464467,0.889639704958232,8989.9711815562,594.178674351585,3415.5878962536,0.0660935015643432,0.379933130738062
29.6764705882353,615.313725490196,102,40.6274169979695,0.741318778886012,11961.2352941176,701.147058823529,4230.00980392157,0.0586182816057755,0.353643223288302
35.7314049586777,827.847107438017,242,73.6690475583121,0.877646808755586,11279.1652892562,1153.2479338843,5625.71487603306,0.102245858120619,0.498770496908291
23.6529411764706,1622.58235294118,170,58.5269119345812,0.822556863101201,10069.0411764706,1107.14117647059,3342.29411764706,0.109954975559914,0.33193767500498
28.0253164556962,1700.38607594937,158,50.1126983722081,0.622677186315123,10346.6582278481,898.822784810127,3340.71518987342,0.086870829693682,0.322878664425375
28.4734693877551,2586.18775510204,245,64.254833995939,0.365047163247488,10589.0489795918,1623.09795918367,4000.00816326531,0.153280805699535,0.377749519430355
29.9690721649485,466.041237113402,97,34.9705627484771,0.437959778026508,8237.73195876289,440.546391752577,2316.16494845361,0.0534790879283158,0.281165369308938
33.328431372549,753.014705882353,204,61.254833995939,0.403575447550371,14715.4068627451,1205.77450980392,6595.98529411765,0.0819395971209313,0.448236692035791
29.8630136986301,854.945205479452,73,30.0416305603426,0.42012966748161,14253.6301369863,1219.49315068493,5469,0.0855566714559617,0.38369172957622
30.8942307692308,909.432692307692,104,39.8345237791561,0.774946403161466,9056.49038461538,551.567307692308,2216.09615384615,0.0609029860650299,0.24469701393497
27.1980198019802,1678.27722772277,101,37.2132034355964,0.688390022560972,11424.297029703,1237.39603960396,3856.23762376238,0.108312663473888,0.337547038013475
28.3654618473896,1844.5702811245,249,65.5979797464467,0.745210217754786,8128.24096385542,545.116465863454,2723.30923694779,0.0670645061197708,0.335042876934601
28.6709956709957,1979.06926406926,231,68.7695526217005,0.87045484550368,9942.20779220779,1238.19047619048,3443.83116883117,0.124538784751704,0.346384951995298
31.5225563909774,2008.78195488722,266,71.0477272147525,0.841759353749372,10796.0789473684,747.398496240602,4496.15789473684,0.0692286986677494,0.416462117094169
23.6416184971098,2130.90462427746,346,85.6690475583121,0.864459027112302,8787.80346820809,517.843930635838,3142.64739884393,0.05892757302883,0.357614665623006
28.7647058823529,2269.39705882353,68,33.556349186104,0.785365272592273,10919.8970588235,1887.61764705882,3438.01470588235,0.172860388416719,0.314839479471499
27.5221238938053,2363.22123893805,113,41.0416305603426,0.755415920089775,12852.5575221239,744.575221238938,4263.35398230089,0.0579320668246188,0.331712499629907
28.2875,2502.675,80,30.3847763108502,0.432730305137443,8402.325,996.0625,2815.3875,0.118546057192503,0.335072435308084
26.7226890756303,2655.46218487395,119,44.6274169979695,0.854801014948583,9419.49579831933,817.260504201681,3388.71428571429,0.0867626592441923,0.359755379509688
33.1556291390729,788.480132450331,302,72.5624458405139,0.734654907753743,15221.9735099338,1256.67880794702,4998.16225165563,0.0825568910054218,0.328351790153482
28.7466666666667,1294.12,75,30.6274169979695,0.509995859930931,11813.0933333333,896.866666666667,5192.06666666667,0.0759214069811802,0.439517958604125
30.731778425656,1428.21282798834,343,81.4974746830583,0.720410291480384,8793.62682215743,583.297376093294,3205.07871720117,0.0663318318925647,0.364477454185943
29.3295454545455,1645.36363636364,88,36.0416305603426,0.820838827752811,10177.4090909091,819.670454545455,5156.67045454545,0.0805382241417042,0.506678115076618
28.25,2183.14130434783,184,53.9411254969543,0.364166195615928,10512.125,1250.70652173913,3676.67391304348,0.118977516129149,0.349755535920994
28.9142857142857,2445.47142857143,70,28.9705627484771,0.688509375119214,9369.68571428571,542,3027.08571428571,0.0578461238218083,0.323072278685975
30.8458333333333,1000.2125,240,67.840620433566,0.887066097267914,10782.0166666667,1243.41666666667,4261.4,0.11532320020528,0.395232184455289
29.5445205479452,1165.75,292,74.6690475583121,0.729525680961049,7183.22260273973,612.400684931507,3075.76369863014,0.0852543097714852,0.428187161770125
