X,Y,dapi,gfp,rfp
203.5,363.0714286,13496.28571,2947.785714,5643.785714
203.8076923,371.8461538,15045.38462,3275.730769,6851.961538
203.6923077,376,14869.53846,2484.307692,7173.846154
202.6666667,418.1904762,13198.80952,3194.095238,7972.285714
203.5,478.6666667,8338.5,2149.5,3551.75
204.0625,505.71875,8606.09375,1319.40625,5447.34375
203.6549296,584.0492958,14157.91549,1923.661972,7638.070423
204.5,342.9666667,15425.63333,3216.733333,6583.5
205.3846154,360.3846154,13452.30769,2797.769231,6245.384615
207.44,441.5733333,10396.58667,1646.373333,4662.92
206.1960784,451.7058824,9407.921569,1418.27451,5317.568627
205.9661017,554.8135593,10321.9322,2472.542373,5340.711864
204.7407407,568.2777778,11505.16667,1859.981481,6187.648148
205.2121212,627.3636364,11640.18182,2367.727273,7510.848485
206.3428571,291.7714286,10776.85714,4928.742857,5354.2
206.28,337.72,13978,3464.88,6399.4
206.3636364,428.7727273,11816.04545,2105.863636,5584.409091
206.6538462,525.2307692,9161.307692,1296.230769,4449.384615
205.6851852,545.1481481,11238.85185,1393.666667,4804.722222
206.6190476,93.47619048,8521.571429,1362.571429,5592.952381
207.25,158.95,8847.7,1179.1,6630.75
207.28,214.2933333,9835.8,1322.88,3678.866667
207.1666667,297.1666667,10486.16667,6463.5,5742.5
206.36,305.5866667,11616.56,3204.146667,5353.586667
207,410.5,12319.33333,4522.083333,5631.166667
207.1363636,703.4545455,9889.409091,4210.409091,4908.818182
207.8333333,83.16666667,8386,1063.166667,3319.166667
207.5,203,8709.333333,1805.666667,3771
208.4210526,349.3552632,16653.22368,3848.026316,6766.986842
207.6,387.8666667,14014.93333,1661.333333,5571.2
207.2835821,400.7910448,16101.19403,2489.955224,6004.970149
208.6440678,416.9322034,13722.67797,1797.084746,5587.661017
208.0961538,600.6730769,14158.82692,1856.288462,13158.94231
209.1666667,121.0833333,8304.916667,1293.916667,3899.083333
209.65,426.55,11490.9,1908.85,6453.4
208.5,462.7,8944.5,1248.1,4704
207.9074074,517.5925926,9500.333333,1293.388889,4460.314815
209.0769231,613.8461538,11263.61538,4155.153846,5919.461538
208.2121212,662.2121212,10816.18182,3757.924242,6281.015152
209.84,150.56,9024.96,1210.16,6174.4
210.125,358.125,13242.3125,2601.625,6868.1875
209.7959184,533.1632653,9146,1754.061224,6145.408163
211.7073171,8.56097561,9717.536585,1180.743902,3629.853659
210.875,175.375,8420.875,1289.875,7752.375
211.8095238,192.8571429,8584.52381,2138.571429,3354.428571
211.2,202.8,8783.2,1900.866667,3869.333333
211.1875,226.015625,9300.859375,1338.8125,5678.421875
210.9545455,234.7272727,8940.090909,1132.045455,4369.363636
210.2692308,366.1923077,16337.11538,2365.038462,6652.461538
211.2777778,388.7777778,14489.72222,2180.833333,6520.111111
211.35,567.1,11226.5,1940.575,10729.45
212.3,606.66,13229.66,1972.84,6005.34
211.7424242,674.1212121,10338.54545,2800.772727,5378.909091
210.6315789,690.0526316,9675.921053,1755.368421,4194.657895
211.8823529,18.76470588,8651.588235,1410.823529,4347.529412
212,106,8650.923077,1345,3778.846154
211.8275862,279.2068966,10480.34483,4708.965517,5560.62069
212.5833333,362.125,15066.95833,2022.916667,6666.916667
211.4680851,393.7234043,16202.12766,3311.468085,6686.851064
211.88,644.64,11213.32,2936.08,6474.52
212.6744186,653.744186,10820.39535,3182.023256,5764.255814
212.96875,30.03125,8644.40625,1296.375,3760.8125
212.95,498.9,8406,1115.5,3568.65
214.3478261,520.4782609,9579.173913,1265.73913,4172.956522
213.9047619,1.142857143,9142.571429,1501.047619,3791.142857
214.5,384.6818182,13828.45455,2926.681818,6013.909091
213.8780488,411.2682927,12260.19512,2504.365854,6382.02439
213.5405405,560.0810811,9259.054054,1472.081081,5949.891892
214,596.5,13162.69231,2025.884615,7263.615385
214.7333333,165.4666667,8396.733333,1230.533333,7152.466667
213.7027027,264.1621622,11052.09459,3404.959459,4983.418919
214.6666667,296.0666667,11095.13333,3262.666667,5845.8
214.990099,324.8118812,14106.51485,3705.663366,6492.178218
215.0588235,506.5294118,9006.852941,1287.911765,3940.5
217.5838926,577.6241611,13325.00671,1747.409396,9347.624161
215.40625,705.96875,10598.46875,1706.78125,4869.46875
216.1111111,208.8888889,8612.611111,1579.166667,3721.611111
216.7575758,241.7575758,9628.484848,1612.575758,4049
215.7419355,286.1935484,10712.96774,3425.322581,5668.258065
216.5,421.6363636,10650.54545,1574.409091,6021.681818
216.2857143,433.7619048,8686.142857,1895.095238,4791.095238
216.1315789,539.3684211,9269.078947,1395.052632,8714.684211
216.0833333,70.66666667,8163.083333,1150,3316.833333
216.1666667,74.83333333,8142.833333,1081.166667,3344.333333
216.7575758,315.530303,15717.40909,2969.439394,6348.69697
217.2884615,377.7115385,14851.88462,2178.826923,7063.846154
216.9285714,667.2857143,9051.571429,1930.857143,6222.142857
215.8653846,44.03846154,9840.423077,1405.942308,4320.807692
217.75,443.125,8250.375,1181.375,2722
217.2272727,615.7727273,14256.69697,3370.30303,7014.424242
218.1681416,306.9292035,14499.46903,2675.769912,7291.663717
218.5263158,695.6842105,9739.315789,1914.368421,5458.736842
219.6538462,279,11291.5,3577.807692,5568.961538
220.4,525.9111111,9276.177778,1410.777778,4592.4
222.4130435,43.97826087,9692.369565,1408.586957,5326.978261
221.525,113.7,8743.35,1812.325,3439.525
221.1756757,138.1216216,9864.635135,1296.054054,4037.405405
220.6764706,344.2352941,15729.36765,4135.558824,6970.735294
220.721519,392.2531646,14361.81013,2130.35443,6460
220.7377049,403.0491803,13106.27869,1924.311475,6046.442623
221.3513514,425.3243243,10019.18919,2095.243243,4444.891892
220.4736842,649.7368421,10857.34211,4285.473684,5283.736842
221.2564103,672.025641,9823.025641,2117.230769,6254.410256
219.6666667,681.6666667,9304.6,3073.733333,5696.266667
220.0909091,691.7727273,12324.5,4260.863636,4635.772727
221.8809524,76.69047619,8784.452381,1129.380952,4018.309524
221.625,99.75,8029.125,1428.25,5266.125
221.3076923,231.7435897,9241.128205,1433.179487,3611.25641
221.5681818,466.1136364,10153.84091,1494.136364,4011.931818
222,506.8108108,9112.459459,1415.486486,3638.621622
222.3,660.2,10927.6,2097.966667,4769.466667
223.6666667,196.8666667,8268.866667,1226.6,3980.333333
223.2307692,216.0384615,8737.846154,1448.307692,3595.923077
222.0483871,293.5483871,12560.35484,4622.048387,6084.096774
223.3265306,324.2857143,17021.38776,3277.836735,6866.55102
223.25,348.375,15017.875,2583,7530.875
221.5714286,364.3265306,17515.71429,3189.122449,6888.346939
223.3636364,531.4545455,8395.545455,1862.818182,3571.545455
223.0833333,547.7083333,8582.458333,1139.166667,3641.625
222.1752577,593.4536082,14922.01031,1849.257732,7730.85567
223.8333333,690.8333333,11307.91667,4445.875,5437.541667
223.7142857,12.96428571,11244.64286,3380.571429,4463.928571
223.8518519,286.7037037,11332.33333,1879.555556,13890.51852
227.5274725,305.6153846,13173.52747,2360.428571,5561.56044
223.8333333,520.5,8247.666667,1257.5,4113.916667
222.9411765,641.7352941,11271.67647,6466.720588,5836.132353
225.1818182,170.2954545,8724.068182,1244.840909,2993.977273
225.3076923,269.7692308,10104.61538,4987.153846,5308.653846
224.9746835,353.7341772,17202.83544,2767.037975,8750.405063
225.609375,370.125,15436.32813,2228.0625,7074.40625
224.8,666.5,9970.2,2561.2,5697.9
223.9565217,680.2608696,10118.30435,2232.130435,5127.347826
224.8125,708.34375,13042.84375,1513.15625,5752.53125
225.6081081,59.09459459,10399.44595,1456.945946,4501.851351
225.3846154,130.1538462,8549.461538,1142.153846,4989.846154
225.9508197,257.4754098,10745.18033,4286.770492,4570.901639
225.944,337.024,17538.704,2340.984,7354.936
225.8181818,380.0363636,14912.61818,3023.654545,6862.854545
225.9302326,430.627907,9244.44186,1502.348837,4288.534884
224.9285714,653.5,10146.64286,2958.071429,5855.071429
225.6489362,27.08510638,11517.64894,1437.212766,4610.351064
227.5882353,681.0588235,10228,2697.235294,5835.588235
228.0806452,243.2258065,10041.54839,1544.290323,4246.435484
227.5394737,460.0921053,10550.69737,1263.407895,3955.263158
228,591,13724.52941,1762.117647,7814.117647
230.5203252,421.097561,10673.05691,1501.658537,5141.96748
229.1666667,651.9583333,10080.16667,2881.041667,5779.666667
229.2682927,693.097561,11309.85366,4307.390244,5555.756098
229.25,700.6666667,10245.25,2764.5,5424.833333
229.1954023,5.735632184,12982.08046,2939.954023,4900.16092
230.3478261,412.5,12286.06522,1541.152174,4599.5
231.6326531,589.2653061,12670.04082,1810.285714,8449.183673
231.9708738,404.6019417,12567.82524,1559.029126,5397.291262
229.1212121,633.3939394,11235.84848,4887.606061,6329.818182
232.1428571,206.7142857,8227.714286,1308,3206
231.5384615,216.4615385,8394.230769,1429.153846,5632.307692
231.5365854,230.5365854,9518.560976,1330.365854,3802.560976
231.8039216,358.745098,15905.62745,2249.058824,8468.960784
231.9,388.8,12278.3,1640.2,5972.8
232.25,577.8888889,11303.72222,1572.722222,6423.416667
231.6,644.76,10754.84,6676.52,7710.8
231.9230769,682.3076923,10303.38462,2416.884615,5463.038462
232.9565217,98.43478261,8629.652174,1196.434783,5455.434783
232.4264706,320.9705882,16443.07353,2534.088235,8433.382353
232.1481481,394.7037037,12833.92593,2064.37037,5687.222222
232.3157895,449.3157895,8373.947368,1181.578947,6116.105263
233.2553191,536.4042553,9329,1231.12766,4265.978723
234.5,670.4821429,10925.41071,4993.571429,6665.839286
233.972973,81.40540541,9468.891892,1587.324324,4798.054054
235.0826446,254.0661157,12241.95868,1891.008264,4890.256198
233.6696429,275.3303571,12200.07143,2509.008929,5342.392857
234.40625,629.0625,13050.5625,5508.859375,6521.453125
234.5294118,710.0588235,10340.64706,1730.470588,7914.882353
235.1666667,217.5,8450.5,1521.083333,5362.75
235.9824561,35.29824561,15009.22807,2106.473684,7629.035088
234.4791667,73.29166667,9612.354167,1300.479167,4561.354167
235.75,174.0333333,9299.533333,2302.783333,3301.983333
233.2597403,293.4415584,12124.05195,2712.558442,5727.883117
237.0181818,354.4909091,15035.8,2474.181818,7780.781818
236.6363636,411.1363636,9958.727273,2068.272727,5473.863636
236.2658228,524.5696203,9571.075949,1261.531646,5021.835443
236.3571429,571.0238095,9135.809524,3075.357143,4434.404762
233.9591837,660.4693878,10757.97959,3987.163265,5218.428571
237.3666667,29,11782.93333,5003.8,5434.6
236.6904762,61.92857143,9929.095238,2401.238095,4541.333333
237.9166667,315.8333333,15792.52083,2208.666667,7957.729167
236.4444444,343.2222222,12409.22222,1656.444444,7522
239.1111111,613.1282051,13170.08547,2095.128205,6168.615385
239.8983051,70.16949153,10016,2221.728814,5183.745763
238.3928571,98.60714286,8556.321429,1650.107143,5471.357143
238.75,656.4375,11167.9375,6240.6875,6012.875
238.1923077,581.1538462,10696.42308,1573.769231,6923.423077
239.7375887,597.7304965,12496.08511,1673.184397,8084.879433
239.3125,634.9375,11009.8125,3706.375,6304.75
238.6,663.7,11294.85,4237.85,6379.9
239.1578947,689.3157895,10698.47368,2518.684211,6286.473684
237.3421053,703.7368421,10571.18421,2827.842105,5842.263158
239.6666667,0.866666667,13328.66667,2140.466667,5806.2
239.6470588,132.0980392,9608.509804,1317.607843,5313.921569
239.9642857,303.7142857,13568.32143,1837.714286,4784.821429
239.7619048,371.968254,13195.15873,1846.412698,6229.587302
238.026087,45.28695652,13315.46957,1787.434783,6316.730435
240.7428571,83.11428571,9373.085714,1263.8,4716.314286
240.5862069,142.4482759,9056.62069,1426.724138,7981.551724
241.3666667,236.5333333,9803.933333,4067.3,4194.666667
241.3846154,243,9182.820513,3393.153846,4040.102564
240,268.3157895,10772.07895,2370.276316,5261.434211
241.1666667,422,8271.166667,1802,4580.166667
241.1351351,218.2432432,8828.540541,1769.297297,4723.594595
242.7647059,324.3529412,11728.64706,1432.764706,8277.058824
241.8214286,336.0714286,13519.75,4504.714286,5634.535714
241.5384615,450.7692308,8217.384615,2094.769231,4020.307692
241.8421053,622.3157895,11868,2258.052632,5339.789474
242.8333333,498.3333333,8687.785714,1036.333333,3076.809524
244.1333333,640.2666667,11565.26667,4768.483333,6388.116667
241.6060606,646.3939394,10639.54545,4678.454545,6559.30303
243.4807692,663.7884615,10817.61538,4250.576923,6567.942308
243.6046512,707.5581395,12480.65116,3729.093023,5575.139535
247.5625,42.92361111,13530.11111,4106.180556,5912.375
244.7702703,364.5,14221.93243,1741.743243,8156.5
243.8461538,407.6153846,8809.153846,1404.230769,10723.92308
244.55,649.7,11275.45,3057.75,5382.05
244.1538462,673.3076923,10541.30769,1877.769231,7635.461538
243.5833333,681.7222222,12412.72222,4301.277778,5569.444444
245.0714286,5.357142857,14985.42857,4109.785714,6215.178571
244.7419355,197.6129032,11271.37097,1232.66129,3829.225806
243.8372093,344.2790698,13737.83721,2065.348837,7440.534884
245.5844156,27.31168831,15547.19481,4318.038961,5843.857143
246.375,105,8577.25,1836.375,4927.875
245.8026316,229.6578947,11195.30263,2185.5,4687.421053
246.4,257.3,8912.85,1171.6,6793.7
245.5555556,377.4722222,12971,1629.222222,6212.805556
246.3333333,404.1333333,9139.066667,1952.133333,6084.2
247.1875,149.734375,9330.859375,1058.078125,4629.28125
247.8717949,268.5384615,9958.794872,1614.25641,5414.358974
246.76,277.92,10558.48,3029.48,5191.52
247.0989011,351.8681319,14552.06593,1849.934066,9133.956044
246.0625,441.3125,8733.1875,1237.75,5773.5625
245.7625,567.5625,10368.5375,1346.025,4590.9
245.9047619,631.2380952,12464.2381,2394.761905,6545.952381
247.2678571,312.1964286,14032.08929,2199.660714,6286.678571
248.097561,586.7804878,10918.12195,2415.146341,7528.707317
249.4545455,121,8706.954545,1501.818182,3562.181818
248.2352941,175.5588235,8567.617647,1297.147059,3572.911765
250.1034483,293.7586207,12355.34483,1508.103448,4801.655172
248.5454545,307,12980.54545,1648.545455,7469.818182
249.1111111,395.3333333,11772.20635,1821.650794,5789.825397
248.6666667,417,8638.166667,2428.333333,4142.166667
249,591.4444444,10835.05556,1532.055556,6997.944444
248.8360656,654.6721311,12334.78689,4099.311475,5576.409836
249.6666667,672.6666667,10773.55556,3488.444444,6203.111111
250.1636364,699.8909091,13270.50909,2145.018182,5343.363636
249.7037037,78.11111111,9373.962963,2420.888889,4670
249.2564103,215.8461538,9256.282051,1313.641026,4814
249.0833333,93.125,9127.875,1281.291667,6429.458333
252,232.2083333,9331.541667,2404.791667,5756.166667
250.2051282,303.4871795,12062.5641,1401.153846,8095.923077
251.2857143,363.1428571,12096.28571,1650.142857,6516
252.1694915,374.8474576,12450.23729,1622.949153,7293.491525
252.257732,597.5154639,11038.87629,3127.742268,6472.381443
251.1451613,680.3870968,15503.48387,3263.919355,7643.903226
251,4.08,16380.8,4163.36,6344.88
251.5365854,84.65853659,9864.146341,1253.658537,4763.658537
251.8,527.0666667,8346.533333,1169.866667,3555.666667
253.3636364,174.3636364,8464.818182,1306.545455,3607.636364
251.8666667,187.7333333,9311.066667,1650.5,3484.266667
252.8461538,203.7307692,8787.576923,1192.653846,4375.576923
251.0526316,579.6315789,11841.70175,1777.210526,7527.947368
252.2678571,629.9285714,12460.69643,2607.303571,7059.464286
252.7358491,664.8301887,12874.37736,5525.735849,6258.90566
254.0833333,3.666666667,18147.91667,4586.666667,6512.75
253.8636364,245.1060606,8920.272727,2379.5,4217.893939
254.76,302.8,11916.4,1424.96,8256.52
254.25,380,11947.91667,1503.833333,8992.333333
254.0625,406.8125,10095.85417,1439.416667,4616
253.5945946,570.1891892,12410.78378,1491.135135,6608.243243
254.3409091,70.04545455,11372.5,2910.272727,5054.772727
256.2758621,185.6551724,9317.310345,1642.586207,3418.137931
255.4827586,318.137931,11767.55172,3325.206897,4300.241379
254.9310345,362.3448276,11965.17241,2658.413793,6291.551724
255.8828125,611.84375,11574.89063,2856.140625,7680.25
254.5352113,687.915493,17094.97183,2803.732394,9101.816901
256.3529412,13.11764706,16875.76471,5217.078431,6388.411765
256.1666667,92.66666667,9328.944444,1627.259259,5744.925926
256.9204545,385.6818182,11212.65909,1504.590909,8453.602273
256.5,443,8224.5,1218.166667,3821.833333
255.4259259,23.2962963,16411.66667,3447.796296,5606.407407
257.1358025,109.7283951,10635.25926,1300.17284,5006.469136
256.902439,218.902439,9936.707317,2052.878049,4727.317073
257.6428571,231.2142857,9005.285714,4247.5,4561.357143
254.8875,282.3875,12681.9625,1514.7625,5014.3125
256.7666667,291.7333333,11606.9,1229.5,5039.433333
256.8653846,356.1153846,13085.19231,2057.653846,9860.942308
257.453125,396.734375,10536.96875,1360.015625,4445.734375
257.4482759,453.1724138,8816.551724,1324.068966,6847.172414
257.40625,575.671875,10936.1875,1696.390625,7378.484375
258.2,490.1,8178.5,1194.6,5343
257.5384615,545.9230769,8520.038462,1188.615385,4977.461538
258.2769231,652.3384615,11764.4,2688.753846,6423.523077
259.18,1.94,15598.1,3411.6,7482.14
259,523.375,8393.5,1253.5,7902.375
258.6875,624.5625,11183.45833,5216.145833,7104.833333
260.7619048,282.0952381,12124.80952,1425.333333,6022.142857
261.1272727,366.6545455,11184.36364,1996.927273,5291.218182
260.7272727,632.7272727,10463.67532,4873.896104,6425.961039
261.2432432,686.8648649,16451.81081,2365.243243,13080.37838
260.9333333,103.1666667,9774.233333,1299.6,4996.233333
260.8484848,126.8409091,10519.60606,1437.295455,4543.787879
260.9181818,269.6454545,9802.509091,1345.490909,6214.636364
260.4210526,484.8947368,8442.210526,1169.684211,6700
260.4032258,603.4354839,12703.56452,1807.322581,6726.983871
262.4237288,19.08474576,17209.10169,3745.101695,5467.694915
262.313253,44.55421687,16059.3012,4573.096386,6597.385542
264.1504425,55.85840708,15066.37168,3763.707965,6462.831858
262,347.4375,13652.1875,1610.8125,6655.0625
262.425,351.1,11493.775,1663.425,7025.275
262.3529412,376.5882353,9328.411765,1290.352941,5183.529412
262.5,451,8416,1330.333333,4112.166667
262.95,88.25,9081.6,3575.2,4673.4
262.5272727,171.5272727,9246.727273,1256.145455,3207.363636
261.137931,206.7758621,10993.98276,1972.224138,6681.758621
262.6666667,470.1666667,8365.25,1202.75,5416.75
263.9659091,34.31818182,15241.85227,2751.534091,6297.511364
263.2105263,585.1578947,10729.47368,1589.578947,6330.631579
264.7222222,647.0555556,10218,5920.388889,7226.055556
264.9166667,656.7291667,12206.33333,3145.375,5588.0625
262.950495,699,16319.0495,1952.693069,10253.74257
264.9425287,97.13793103,11397.31034,1349.011494,6732.103448
264.8064516,217.9354839,9730.645161,2167.16129,6101.064516
264.9375,312.9375,10376.78125,1612.375,4393.59375
265.3732394,340.6126761,13432.25352,1986.838028,7190.056338
265.2384615,300.6461538,11849.96923,1449.523077,7344.9
265.7195122,679.2560976,15529.34146,2326.926829,12698.53659
266.622449,72.73469388,13160.12245,3312.030612,5721.704082
268,352.0454545,10531.5,2461.727273,5571.545455
266.5945946,638.6351351,10647.44595,5002.702703,5861.243243
266.76,668.9333333,13118.97333,2661.426667,7978.333333
268.6111111,24.87037037,14814.53704,4038.722222,6091.407407
267.9464286,392.6071429,9615.625,1362.625,3891.321429
267.5,610.5,9925.125,6194.9375,4338.8125
267.6111111,705.8333333,18736.19444,2427.416667,14099.94444
269.9677419,61,15969.35484,4301.967742,5943.032258
269.3457944,204.6168224,9847.794393,1513.82243,4881.11215
268.6969697,236.2121212,10247.5,1985.80303,4669.606061
268.7333333,413.6666667,8290.2,1728.866667,3733.133333
268.4226804,579.3505155,11495.21649,1642.340206,6537.958763
269.2921348,12.19101124,16307.46067,2400.483146,6222.808989
270.32,113.56,8824.56,1339.76,3983.68
269.3333333,231.6666667,9291.111111,2262.111111,4613.666667
271,642.6666667,9946.444444,6469,4904.055556
269.4310345,190.362069,9375,2133,4815.517241
271.5,361,9749.575,1317.3,5724.4
269.8163265,689.7142857,16799.7551,2226.020408,12897.08163
272.35,48.05,12721.7,6946.3,6883.05
272.5142857,229.2285714,8848.542857,3009.057143,4204.228571
272.112,458.416,10127.464,1218.4,4304.8
271.3939394,694.4848485,16311.09091,2343.212121,11117.60606
272.6545455,40.69090909,13784,3785.454545,5987.163636
274.7746479,78.38028169,12728.39437,4428.816901,5503.338028
275.4150943,192.3584906,9854.660377,2056.018868,5591.924528
273.625,290,9019.458333,1301.666667,4184.791667
270.9090909,619.4545455,9860.272727,4229.090909,5179.136364
273.7083333,669,10947,3180.833333,5961.458333
273,687,14750.15385,2231.615385,12457
273.3243243,706.5405405,16262.91892,2039.324324,9296.594595
273.5882353,546.5294118,8759.941176,1425.411765,6467.117647
276.1538462,16.35897436,14562.4359,3536.423077,6439.410256
274.75,444,8657.208333,1284.5,3681.708333
273.5,607.975,10129.225,3475.2,6366.45
275.7,619.5,10154.9,4900.65,5029.75
274.6046512,649.9069767,11193.76744,2958.953488,5390.116279
275.4909091,2.781818182,15723.29091,1747.254545,6820.254545
276,31.15384615,15025.35897,5049.076923,6889.410256
275.8,55.12,12715.08,3278.76,6505.92
276.2435897,220.8205128,10764.53846,4007.474359,4514.910256
276.2857143,577,10181.57143,1341,5832
276.0857143,602.5142857,10754.2,2863.314286,7408.228571
276.7868852,663.3770492,12026.22951,4225.459016,5487.540984
276.6138614,682.0891089,14418.50495,2294.128713,10510.62376
274.8181818,61.86363636,14562.86364,4144.204545,6365.863636
277.047619,301.3333333,8760.095238,1110.428571,4006.190476
277.6721311,332.2459016,11630.80328,1732.229508,5369.95082
276.875,370.0833333,8289,2185.208333,4386.291667
276.3846154,565.3076923,13174.81319,1679.241758,8256.615385
277.6176471,98.16176471,10183.44118,2162.897059,4406.338235
277.6666667,123.8974359,8769.846154,1414.602564,5504.435897
277.7462687,172.9402985,10015.47761,1297.104478,4123.656716
277.55,557.75,10974.25,1409.65,6792.3
280.5849057,89.13207547,11511.39623,2606.169811,4851.45283
277.4487179,106.8717949,9533.538462,1520.307692,4632.846154
280.8507463,61.35820896,12629.08955,3685.059701,6616.731343
281.8404255,232.2021277,9763.446809,1502.553191,3938.351064
281.3333333,275.7142857,9008.095238,1174.142857,5052.47619
280,636.516129,10124.8629,3570.225806,5120.16129
280.9166667,651.75,10246.08333,1747.5,4623.583333
282.1666667,68.6,12204.16667,4627.7,6035.066667
280.4363636,204.7818182,12149.09091,3677.109091,4643.327273
281.1,251.1,8449.6,2256.7,5239.6
282.0697674,184.6046512,9912.697674,2889.046512,5555.930233
281.5555556,195.3703704,9882.888889,2721.111111,4921.37037
282.4242424,321.030303,9722.121212,1349.424242,5309.454545
282.5,379.4615385,8479.230769,1221.846154,4626.038462
282.3333333,425.7222222,8811.5,1295.944444,3631.888889
281.6756757,491.7567568,8528.054054,1122.324324,3887.027027
283.4545455,660.6060606,11052.21212,3564.878788,4674.515152
282.5813953,675.1162791,11650.81395,2391.511628,5507.744186
282.7435897,689.2435897,16519.71795,2150.102564,9837.75641
283.7843137,47.11764706,13517.43137,5495.509804,6638.960784
283.2574257,616.9009901,10668.57426,3204.247525,4700.970297
284.2903226,177.9354839,9702.193548,1282.387097,5341.193548
284.3203883,212.1456311,12082.60194,3752.990291,4871.873786
283.2758621,309.6551724,9438.448276,1195.586207,4471.344828
282.3521127,346.2253521,15204.37324,1631.06338,7900.253521
283.75,357.875,8945.6875,1420.8125,6329.25
284.375,390.75,8279.375,1229,5089.5
283.0733945,550.8990826,12956.90826,1619.651376,6280.045872
284.3,0.8,14685.6,1524.1,5701.7
284.9375,36.25,14205.41667,3916.520833,6380.8125
285.3888889,164.0277778,10565.44444,1168.763889,4662
284.7941176,440.9411765,9226.279412,1258.720588,4952.411765
284.65,603.1,10152.05,3421.825,4055.5
284.7142857,4.142857143,15112.28571,1707.904762,6025.952381
285.9807692,78.5,11472.88462,2890.634615,5855.269231
287.4561404,94.26315789,10887.26316,2892,4807.508772
286.0454545,241.3181818,8815.545455,1068.181818,4786.727273
285.7254902,15.94117647,15145.68627,4133.352941,6313.254902
287,68,11942.42857,4068.428571,6320.714286
287.8,283.2857143,8720.885714,1139.571429,3088.428571
290.6086957,5.144927536,14499.85507,2359.971014,6145.289855
288.7719298,170.4736842,10005.57895,1315.684211,5456.315789
288.3272727,314.3818182,9565.672727,1142.127273,4659.181818
288.1666667,510.5,8364.416667,991,2725.291667
287.7380952,609.6904762,10160.28571,2632.452381,4609.380952
287.4,696.8,12066.5,2411.6,10773.5
289.0945946,193.8378378,11645.77027,4081.5,4536.162162
288.9090909,629,8879.590909,2030.090909,4305.318182
291.28,15.84,12864.52,3836.4,6927.44
290.147541,337.9672131,12212.03279,1372.180328,4967.229508
290.0434783,459.7246377,10298.84058,1361.536232,4328.942029
290.1833333,499.05,9972.533333,1315.8,5208.833333
290.3333333,541.375,10094.025,1868,6068.65
290.0625,652.875,8702.5625,1977.4375,3688.125
290.6666667,696.7777778,11186.94444,1850.555556,8949.777778
290.5454545,56.13636364,12181.15909,3890.204545,6506.295455
291.4444444,130.8055556,8994.472222,1200.361111,3911.25
290.5,140.5,8111.333333,1204,4123.666667
289.3703704,430.1851852,9399.222222,1339.074074,6994.296296
290.1940299,23.86567164,14144.89552,4776.268657,6340.910448
291.3888889,143.8333333,8696.555556,1124.277778,3659.833333
291.2272727,256.8636364,9139.590909,1082.5,4789.045455
292.046875,327.453125,11382.39063,1380.953125,6473.96875
292.5,381.775,8875.05,1158.225,4974
292.0384615,488.2307692,9287.557692,1229.211538,4196.980769
292.3333333,593.8571429,9620.714286,2964.714286,4421.904762
293.44,79.52,10525.68,2133.88,5124.12
292.625,451.125,10051.09375,1225.46875,6523.34375
293.9558824,613.6911765,10066.66176,3499.985294,4378.955882
292.9230769,642.3846154,8831.384615,2846,3502.076923
293.1538462,660.5384615,8487.692308,2254.538462,3620.307692
293.3088235,218.1029412,11099.14706,1763.294118,4704.205882
294,249.8219178,10188.56164,1202.945205,5635.39726
294.1454545,360.2727273,9665.636364,1249.854545,4115.527273
294.1904762,419.7460317,8929.460317,1332.984127,4696.238095
293.0555556,430.4444444,9743.555556,1364.388889,5921.944444
293.8363636,444.1454545,10178.52727,1384.890909,5302.363636
293.7358491,527.1886792,9381.735849,1190.207547,3980.509434
294.2285714,41.6,12547.8,3789.2,6327.628571
295.1403509,48.24561404,13507.61404,4058.807018,5785.157895
295,177.6923077,9724.538462,4095.923077,4399.307692
294.265625,553.40625,11103.67188,1563.609375,5242.46875
295.7326733,707.3465347,14943.9505,2025.851485,11244.66337
297.0909091,0.272727273,13287.54545,2994,5569.363636
297.0526316,57.44736842,12640.97368,3927.657895,5903.973684
296.8181818,232.6363636,8331.909091,1884.545455,4319.545455
295.875,302.125,8226.5,1118.5,8351.5
295.6,311.7,8470.3,1218.5,4913.4
296.0555556,431.1666667,9733.166667,1379.055556,4007.944444
296.1714286,666.7714286,9299.628571,1444.342857,3764.171429
296.3061224,166.3673469,11708.4898,2127.408163,6796.081633
296.4375,350.3125,10593.70313,1321.359375,5140.828125
296.625,462.25,9026.1875,1388.9375,3822.25
297.3125,501.875,8844.1875,1315.1875,4936.625
296.3220339,631.2033898,9998.830508,2526.338983,4910
296.7619048,680.3571429,9626.095238,1749.880952,4049.071429
297.8958333,7.666666667,15085,2274.770833,5922.270833
296.1238095,69.74285714,12264.24762,3504.561905,5386.571429
297.9333333,154.6666667,8491.266667,2157.733333,5003.933333
297.5833333,186,10809.66667,4727.25,5177.083333
297.8,205.9272727,12777.29091,3364.072727,5069.109091
298.25,224.1666667,9659.708333,1228.166667,7621.291667
298,242.2941176,8506.176471,1127.058824,5310.470588
297.1111111,605.6666667,9457.148148,1576.62963,3814.296296
298.4444444,626.4444444,8621.333333,2617.166667,4625.444444
299.75,36.5326087,12846.84783,3681.706522,5986.521739
299.2317073,198.402439,13452.96341,3313.463415,5397.292683
299.5909091,409.5909091,9009.863636,1524.636364,11028.36364
299.8333333,461.5833333,8956.916667,1395.666667,4116.583333
